__v,_id,city_type,country_code,end_date,id,is_cost_effective,is_safe,is_soloable,is_time_efficient,is_walk,keyword,like,start_date,type_id_a,type_id_b,type_id_c,version
0,63e427efdfdab107cab06fe2,null,GRC,2023-02-08T22:54:34.487Z,04bd4de9-b189-491e-8e3f-e1576d21724a,false,null,false,false,false,색다른 건축물,false,2023-02-08T22:53:35.088Z,R,F,D,1.1.0_20230206
0,63e429c7dfdab107cab06fe7,null,CYP,2023-02-08T23:02:18.214Z,da12b5e7-05d8-419d-8093-49cf3feee24d,false,null,false,true,false,역사문화 탐방,false,2023-02-08T23:01:27.882Z,R,H,D,1.1.0_20230206
0,63e42d93dfdab107cab06fec,null,HRV,2023-02-08T23:18:28.546Z,b8ef662c-8071-4037-b166-953d7819d2a2,true,null,false,false,false,아름다운 자연경관,false,2023-02-08T23:17:39.471Z,R,F,U,1.1.0_20230206
0,63e4328edfdab107cab06ff1,null,PER,2023-02-08T23:40:22.806Z,dc69f130-c4e0-45f5-935f-9b5b03b2075f,true,null,false,false,false,이색문화 탐방,false,2023-02-08T23:38:54.989Z,A,F,U,1.1.0_20230206
0,63e433a2dfdab107cab06ff6,null,null,null,5e2a2b32-1c87-40db-b7f0-355b5256dce2,null,null,null,null,null,null,false,2023-02-08T23:43:30.981Z,null,null,null,1.1.0_20230206
0,63e436c1dfdab107cab06ff8,null,CUB,2023-02-08T23:57:52.511Z,5b97876c-78a3-4b9a-b12e-7574cfa6eea8,false,null,true,true,true,이색문화 탐방,false,2023-02-08T23:56:49.226Z,R,H,U,1.1.0_20230206
0,63e43f99bc4e28c6689ee2b7,new,FRA,2023-02-09T00:35:42.076Z,e95b12c2-b849-454f-9cdb-db7f9e998ddc,false,false,null,false,null,분위기 좋은 카페에서의 여유,true,2023-02-09T00:34:33.083Z,C,F,D,1.1.0_20230206
0,63e440d7bc4e28c6689ee2c0,old,QAT,2023-02-09T00:39:57.309Z,c58fbb68-321c-4db9-97ca-0670ff479430,true,false,null,true,null,색다른 건축물,false,2023-02-09T00:39:51.403Z,C,H,D,1.1.0_20230206
0,63e440eebc4e28c6689ee2c5,null,MYS,2023-02-09T00:40:49.857Z,c38ea958-00ba-41c0-ae23-05e119fe94be,true,null,false,false,true,수상레저,false,2023-02-09T00:40:14.530Z,R,F,D,1.1.0_20230206
0,63e441cdbc4e28c6689ee2ca,null,TUN,2023-02-09T00:46:22.196Z,6a696455-7d9c-45c6-a0d7-e95ae1b67280,true,null,false,false,true,현지인과의 교류,false,2023-02-09T00:43:57.667Z,R,H,U,1.1.0_20230206
0,63e445b2bc4e28c6689ee2cf,null,FRA,2023-02-09T01:01:17.954Z,2b4bf5b8-9399-43af-b736-c5dfb3e32e7e,false,null,false,true,false,쇼핑,false,2023-02-09T01:00:34.153Z,R,F,D,1.1.0_20230206
0,63e4460cbc4e28c6689ee2d4,null,null,null,35ce2e07-bc05-4966-ae47-c71e6463b09f,null,null,null,null,null,null,false,2023-02-09T01:02:04.108Z,null,null,null,1.1.0_20230206
0,63e4486cbc4e28c6689ee2d6,null,THA,2023-02-09T01:13:06.528Z,340a9b60-1288-4fb5-936f-e6a9e7024b0f,false,null,true,false,false,맛있는 현지 음식,false,2023-02-09T01:12:12.260Z,R,F,U,1.1.0_20230206
0,63e44bafbc4e28c6689ee2db,null,TZA,2023-02-09T01:27:06.962Z,2c6f0ea2-e90d-4637-aa8f-92f861cf6b5d,true,null,true,false,false,독특한 야생 동물 구경,false,2023-02-09T01:26:07.332Z,A,H,U,1.1.0_20230206
0,63e44befbc4e28c6689ee2e0,old,CHN,2023-02-09T01:27:47.818Z,649e120b-dbdd-4e5e-8612-54c3857943ca,false,true,null,false,null,역사 탐방,false,2023-02-09T01:27:11.299Z,C,F,U,1.1.0_20230206
0,63e44bf7bc4e28c6689ee2e2,null,CRI,2023-02-09T01:27:49.464Z,0cdecbc6-7986-4014-8ccc-ea79d91944d5,true,null,true,false,false,열대우림,false,2023-02-09T01:27:19.945Z,A,H,U,1.1.0_20230206
0,63e452724840b24c515bca49,null,null,null,6682fd81-c8da-4639-a836-5c8bb3db8d77,null,null,null,null,null,null,false,2023-02-09T01:54:58.845Z,null,null,null,1.1.0_20230206
0,63e452b14840b24c515bca4c,null,GEO,2023-02-09T01:57:50.789Z,64035625-a9c3-466e-85ed-f3d1f3000447,true,null,false,false,false,하이킹,false,2023-02-09T01:56:01.815Z,A,H,U,1.1.0_20230206
0,63e453014840b24c515bca4e,old,CHN,2023-02-09T02:03:52.155Z,580f2eba-335b-49e1-8db2-f518ceba6983,true,true,null,true,null,역사 탐방,false,2023-02-09T01:57:21.719Z,C,F,U,1.1.0_20230206
0,63e453904840b24c515bca53,new,ITA,2023-02-09T02:03:36.712Z,5c765d5f-ac47-46a5-b14b-39bf0260b162,true,false,null,false,null,역사 탐방,false,2023-02-09T01:59:44.431Z,C,F,D,1.1.0_20230206
0,63e455484840b24c515bca5b,null,ESP,2023-02-09T02:07:30.045Z,e856caca-4ad8-41e3-aa29-824e0dc57aa9,false,null,false,false,false,신나는 밤문화,false,2023-02-09T02:07:04.378Z,R,F,D,1.1.0_20230206
0,63e455a34840b24c515bca60,null,null,null,c62b551d-2850-4e26-8e3c-ccaa03c772c3,null,null,null,null,null,null,false,2023-02-09T02:08:35.716Z,null,null,null,1.1.0_20230206
0,63e455a44840b24c515bca62,null,SGP,2023-02-09T02:30:10.288Z,fe126ec4-c26c-4579-a2a4-2442c1e2d883,false,null,false,true,false,다양한 액티비티,false,2023-02-09T02:08:36.714Z,R,F,D,1.1.0_20230206
0,63e458334840b24c515bca64,null,TZA,2023-02-09T02:20:40.485Z,5289ed9f-5365-4b38-85b5-9a1715ec309b,true,null,false,false,false,역사문화 탐방,false,2023-02-09T02:19:31.278Z,R,H,U,1.1.0_20230206
0,63e4593b4840b24c515bca69,old,KAZ,2023-02-09T02:24:41.750Z,b9ecf348-eb3e-44ea-8ba1-b928ff444076,true,false,null,true,null,독창적 건축양식,false,2023-02-09T02:23:55.247Z,C,H,U,1.1.0_20230206
0,63e45e634840b24c515bca73,null,THA,2023-02-09T02:47:54.003Z,7d5bdf23-c8a9-44d1-9e04-5a88fe1905e8,false,null,false,false,true,맛있는 현지 음식,false,2023-02-09T02:45:55.350Z,R,F,U,1.1.0_20230206
0,63e4654a62aacc018043e532,null,null,null,65ac91ee-31d5-448b-bb3b-8a36086d14f3,null,null,null,null,null,null,false,2023-02-09T03:15:22.141Z,null,null,null,1.1.0_20230206
0,63e4659062aacc018043e534,null,CRI,2023-02-09T03:17:03.193Z,641ca46b-1ad2-4d14-84e9-00327b1abcdc,true,null,false,false,false,열대우림,false,2023-02-09T03:16:32.220Z,A,H,U,1.1.0_20230206
0,63e4684c62aacc018043e539,null,TZA,2023-02-09T03:29:53.207Z,dbb022f6-3b6e-4a29-9f4e-15a7caa98779,false,null,false,false,false,역사문화 탐방,false,2023-02-09T03:28:12.405Z,R,H,U,1.1.0_20230206
0,63e468d062aacc018043e53e,old,KAZ,2023-02-09T03:32:27.489Z,1891f983-bf7c-4d31-8605-5c0c876a8f22,false,true,null,false,null,독창적 건축양식,false,2023-02-09T03:30:24.533Z,C,H,U,1.1.0_20230206
0,63e4691662aacc018043e540,null,MEX,2023-02-09T05:22:05.111Z,b9eb11c9-8093-47f0-bc33-2ddd341b13c8,false,null,false,false,true,올인클루시브 호캉스,false,2023-02-09T03:31:34.025Z,R,F,U,1.1.0_20230206
0,63e46dc4bd6e2d237c8b7a13,null,MDG,2023-02-09T03:52:25.219Z,1cc1e4ed-0948-488a-8070-4ae9d36f110a,false,null,false,false,false,아름다운 자연경관,false,2023-02-09T03:51:32.798Z,R,H,U,1.1.0_20230206
0,63e46fd4bd6e2d237c8b7a18,null,null,null,d1c1c3c8-d4d2-4de4-8bf7-dc5a9d7020ee,null,null,null,null,null,null,false,2023-02-09T04:00:20.154Z,null,null,null,1.1.0_20230206
0,63e47230bd6e2d237c8b7a1a,null,JOR,2023-02-09T04:11:14.518Z,f0bdbf06-1025-4910-9242-3008447d710a,true,null,true,true,false,역사문화 탐방,false,2023-02-09T04:10:24.415Z,A,H,U,1.1.0_20230206
0,63e472f0bd6e2d237c8b7a1f,null,null,null,be3e6ad2-d765-41fa-aebb-0a0faad3e23b,null,null,null,null,null,null,false,2023-02-09T04:13:36.493Z,null,null,null,1.1.0_20230206
0,63e475bdbd6e2d237c8b7a21,old,PAN,2023-02-09T04:26:46.600Z,749348bc-d76d-4a29-a98c-c762565e669b,true,false,null,true,null,활기찬 비치타운,false,2023-02-09T04:25:33.466Z,C,H,D,1.1.0_20230206
0,63e476dcbd6e2d237c8b7a26,old,TWN,2023-02-09T04:31:02.511Z,e311e336-8a42-4a6f-99b1-816eef3fb89c,true,false,null,true,null,왁자지껄한 야시장,false,2023-02-09T04:30:20.591Z,C,F,D,1.1.0_20230206
0,63e47d81ec0732e5aa3d62b4,old,CHN,2023-02-09T04:59:49.795Z,2491d2cf-4374-4aab-b109-b82ed95038f2,true,true,null,false,null,역사 탐방,false,2023-02-09T04:58:41.299Z,C,F,U,1.1.0_20230206
0,63e47e76ec0732e5aa3d62b9,null,ISL,2023-02-09T05:03:11.084Z,b3ae32c6-40d3-4140-913b-71c67d446bb6,false,null,false,false,false,반짝이는 오로라,false,2023-02-09T05:02:46.335Z,A,F,D,1.1.0_20230206
0,63e47ea3ec0732e5aa3d62be,null,THA,2023-02-09T05:07:12.942Z,9a14fc86-1091-4a57-9ff4-d7bd1a24be51,true,null,false,false,false,맛있는 현지 음식,false,2023-02-09T05:03:31.598Z,R,F,U,1.1.0_20230206
0,63e47f8dec0732e5aa3d62c3,old,PAN,2023-02-09T05:11:06.482Z,9e43ce8c-b387-4dfb-9045-cb2e88ed4562,false,false,null,false,null,활기찬 비치타운,false,2023-02-09T05:07:25.415Z,C,H,D,1.1.0_20230206
0,63e4800dec0732e5aa3d62c5,old,QAT,2023-02-09T05:10:13.636Z,14bc9ca1-dfa4-4799-b61c-76495d805db2,true,false,null,true,null,색다른 건축물,true,2023-02-09T05:09:33.454Z,C,H,D,1.1.0_20230206
0,63e48e14f448d1ce42322474,null,MNG,2023-02-09T06:10:49.869Z,77c7b282-f06b-4751-9dee-6ab9ae398aa6,true,null,false,false,false,광활한 초원,false,2023-02-09T06:09:24.507Z,A,F,U,1.1.0_20230206
0,63e490b2f448d1ce42322479,new,CZE,2023-02-09T06:21:30.815Z,76e35291-4846-46e3-8ac2-6604acc8120f,true,false,null,false,null,낭만적 분위기,false,2023-02-09T06:20:34.280Z,C,F,D,1.1.0_20230206
0,63e49458f448d1ce4232247e,null,THA,2023-02-09T06:36:46.262Z,4683010e-12dc-46e1-954c-abb51bd1f7c9,true,null,true,false,false,맛있는 현지 음식,true,2023-02-09T06:36:08.760Z,R,F,U,1.1.0_20230206
0,63e49be562ef609198e5ab08,null,PRT,2023-02-09T07:09:53.306Z,f1731c09-d720-4e4c-a748-473c43f5372a,true,null,false,false,true,서핑,false,2023-02-09T07:08:21.064Z,R,F,D,1.1.0_20230206
0,63e49d4c62ef609198e5ab0d,null,MDG,2023-02-09T07:15:21.498Z,da6338ec-2b0e-40da-bfe1-4eeb461bae07,false,null,false,false,false,아름다운 자연경관,false,2023-02-09T07:14:20.661Z,R,H,U,1.1.0_20230206
0,63e49e9f62ef609198e5ab12,null,CRI,2023-02-09T07:21:08.446Z,71216209-6507-4b75-ba89-5fb088cc6e97,false,null,false,false,false,독특한 야생 동물 구경,false,2023-02-09T07:19:59.618Z,R,H,U,1.1.0_20230206
0,63e4a3b758d294d6dd8bae27,null,null,null,411f05d8-fcc8-4323-ac6f-2a0788c259ec,null,null,null,null,null,null,false,2023-02-09T07:41:42.974Z,null,null,null,1.1.0_20230206
0,63e4a3ea58d294d6dd8bae2a,null,ROU,2023-02-09T07:48:28.094Z,3fa93034-9426-4e90-80be-d723a04d3af5,false,null,true,false,false,울창한 숲,false,2023-02-09T07:42:34.404Z,A,H,D,1.1.0_20230206
0,63e4a3fd58d294d6dd8bae2c,null,MYS,2023-02-09T07:43:54.059Z,c864a5dd-b3ed-43b3-b2c7-e0017e63b9db,true,null,true,true,true,수상레저,false,2023-02-09T07:42:53.743Z,R,F,D,1.1.0_20230206
0,63e4a41858d294d6dd8bae2e,null,MLT,2023-02-09T07:43:54.232Z,c0c7b094-ff2a-4411-9854-47d921d22fec,true,null,false,true,true,현지인과의 교류,false,2023-02-09T07:43:20.104Z,R,H,D,1.1.0_20230206
0,63e4a46c58d294d6dd8bae36,null,null,null,6966031b-1fbf-4b44-9b0c-3935bbbf96a2,null,null,null,null,null,null,false,2023-02-09T07:44:44.553Z,null,null,null,1.1.0_20230206
0,63e4a47c58d294d6dd8bae38,null,GRC,2023-02-09T07:45:41.812Z,0a2ea162-f0ec-4dd2-b330-196b6d4f4f51,false,null,false,false,false,색다른 건축물,false,2023-02-09T07:45:00.948Z,R,F,D,1.1.0_20230206
0,63e4a4fc58d294d6dd8bae3d,new,DNK,2023-02-09T07:47:54.743Z,f16845e0-7f23-40f9-a397-51103794e3aa,false,false,null,false,null,발달된 사회문화 경험,false,2023-02-09T07:47:08.194Z,C,H,D,1.1.0_20230206
0,63e4a67c58d294d6dd8bae45,null,MYS,2023-02-09T07:54:00.583Z,5e3a5734-5b0f-4a84-a7f6-f31cd095d3da,true,null,true,true,true,수상레저,false,2023-02-09T07:53:32.573Z,R,F,D,1.1.0_20230206
0,63e4a6fd58d294d6dd8bae4a,null,GTM,2023-02-09T07:56:34.456Z,4870e1a7-0fa1-4be0-85f9-b76a2024326e,true,null,true,false,false,불타는 화산,false,2023-02-09T07:55:41.093Z,A,H,U,1.1.0_20230206
0,63e4a8fa58d294d6dd8bae4f,old,KAZ,2023-02-09T08:04:50.043Z,3dd9fdc5-04c4-480c-aa1d-74d7456af595,true,true,null,true,null,독창적 건축양식,false,2023-02-09T08:04:10.118Z,C,H,U,1.1.0_20230206
0,63e4a92f58d294d6dd8bae54,old,TWN,2023-02-09T08:05:35.134Z,dd60f9f4-5530-41a0-92f5-dea00529c333,true,true,null,true,null,왁자지껄한 야시장,false,2023-02-09T08:05:03.466Z,C,F,D,1.1.0_20230206
0,63e4ab0658d294d6dd8bae59,old,POL,2023-02-09T08:13:13.906Z,dae1baa8-b332-46b3-be06-b3042dcbfb96,true,false,null,false,null,신나는 밤문화,false,2023-02-09T08:12:54.415Z,C,F,D,1.1.0_20230206
0,63e4ab2658d294d6dd8bae5e,null,null,null,9e4328ff-6baa-40ad-9f51-b1f97aa3a945,null,null,null,null,null,null,false,2023-02-09T08:13:26.987Z,null,null,null,1.1.0_20230206
0,63e4ab4a58d294d6dd8bae60,new,IRL,2023-02-09T08:14:33.687Z,b8f8434a-87d0-41ad-8a28-453d675d30d4,false,true,null,false,null,현지인과의 교류,false,2023-02-09T08:14:02.816Z,C,F,D,1.1.0_20230206
0,63e4ab4d58d294d6dd8bae62,null,MYS,2023-02-09T08:15:00.129Z,234ca11f-5903-46df-8738-74afec4587ed,true,null,false,false,true,수상레저,false,2023-02-09T08:14:05.220Z,R,F,D,1.1.0_20230206
0,63e4ab4d58d294d6dd8bae64,null,ZAF,2023-02-09T08:14:56.996Z,bb96e8fd-848e-4c99-8db3-a5e5e1f53832,true,null,false,false,false,로드트립,false,2023-02-09T08:14:05.534Z,A,H,U,1.1.0_20230206
0,63e4ab5258d294d6dd8bae66,null,MAF,2023-02-09T08:15:03.792Z,ad17d0b4-bce3-4683-8aa1-1b1f6559850c,false,null,false,false,false,이색문화 탐방,false,2023-02-09T08:14:10.445Z,R,H,D,1.1.0_20230206
0,63e4ab5358d294d6dd8bae68,null,null,null,ba98a6cf-0acc-4419-ae7e-a3c5357f504b,null,null,null,null,null,null,false,2023-02-09T08:14:11.164Z,null,null,null,1.1.0_20230206
0,63e4ab5a58d294d6dd8bae6a,null,TUN,2023-02-09T08:15:00.996Z,d581745e-d284-4c59-9a84-4700974230cb,false,null,false,true,false,현지인과의 교류,false,2023-02-09T08:14:18.731Z,R,H,U,1.1.0_20230206
0,63e4ab9558d294d6dd8bae7b,null,THA,2023-02-09T08:15:56.592Z,703b2190-3cc1-4e51-babf-26e0b6989f4e,false,null,false,true,false,맛있는 현지 음식,false,2023-02-09T08:15:17.938Z,R,F,U,1.1.0_20230206
0,63e4abab58d294d6dd8bae7d,null,null,null,3ed44587-9905-44df-9677-98b677fa553d,null,null,null,null,null,null,false,2023-02-09T08:15:39.694Z,null,null,null,1.1.0_20230206
0,63e4abad58d294d6dd8bae7f,null,TUN,2023-02-09T08:16:22.730Z,9e53386b-55ba-4005-8d3d-af6fb5deecdc,true,null,false,false,false,현지인과의 교류,false,2023-02-09T08:15:41.849Z,R,H,U,1.1.0_20230206
0,63e4abb058d294d6dd8bae81,null,MDG,2023-02-09T08:16:51.613Z,31ed4f60-bddf-4a57-bed9-912287e79d3e,false,null,false,false,true,아름다운 자연경관,false,2023-02-09T08:15:44.244Z,R,H,U,1.1.0_20230206
0,63e4abb358d294d6dd8bae83,null,BOL,2023-02-09T08:16:23.373Z,5603bb40-e202-42de-a2af-e1f2184298df,true,null,true,false,true,인생샷,false,2023-02-09T08:15:47.206Z,A,F,U,1.1.0_20230206
0,63e4abb958d294d6dd8bae85,null,FRA,2023-02-09T08:16:54.038Z,7a1a0317-717f-4b1c-b772-c6ce7435e9b4,false,null,false,false,false,쇼핑,false,2023-02-09T08:15:53.042Z,R,F,D,1.1.0_20230206
0,63e4ac0058d294d6dd8bae99,old,TWN,2023-02-09T08:17:34.405Z,1c15894e-868a-4f2e-a08a-4f2f805618f4,true,true,null,false,null,왁자지껄한 야시장,false,2023-02-09T08:17:04.342Z,C,F,D,1.1.0_20230206
0,63e4ac0c58d294d6dd8bae9c,old,ZAF,2023-02-09T08:18:03.932Z,c873e66d-d62f-4cf0-8aa9-59c509caa888,false,false,null,false,null,다양한 문화 체험,false,2023-02-09T08:17:16.706Z,C,H,U,1.1.0_20230206
0,63e4ac2a58d294d6dd8baea2,null,FRA,2023-02-09T08:18:10.582Z,1a869114-fd16-4cfc-a110-9c6615bbb6ce,false,null,false,false,true,쇼핑,false,2023-02-09T08:17:46.047Z,R,F,D,1.1.0_20230206
0,63e4ac3158d294d6dd8baea4,null,HRV,2023-02-09T08:18:23.251Z,1ccde940-381f-44bf-926c-f0decded29c2,true,null,false,false,false,아름다운 자연경관,false,2023-02-09T08:17:53.473Z,R,F,U,1.1.0_20230206
0,63e4ac3858d294d6dd8baea6,null,null,null,019e84f6-dac9-41f7-b16f-942235ac5ea5,null,null,null,null,null,null,false,2023-02-09T08:18:00.208Z,null,null,null,1.1.0_20230206
0,63e4ac5f58d294d6dd8baeb5,old,KAZ,2023-02-09T08:18:52.318Z,f9c2ba12-5f84-412e-8260-adf09ffc97ab,false,false,null,false,null,독창적 건축양식,false,2023-02-09T08:18:39.794Z,C,H,U,1.1.0_20230206
0,63e4aca758d294d6dd8baebd,null,ROU,2023-02-09T08:20:35.284Z,4bd7475a-12bd-49a5-9a0c-c01fdde3b49b,true,null,false,false,false,울창한 숲,false,2023-02-09T08:19:51.526Z,A,H,D,1.1.0_20230206
0,63e4ace358d294d6dd8baec4,null,THA,2023-02-09T08:21:39.196Z,fe00c5ee-1910-4e34-9143-4210e653260d,true,null,false,true,true,맛있는 현지 음식,false,2023-02-09T08:20:51.434Z,R,F,U,1.1.0_20230206
0,63e4ad0358d294d6dd8baec6,null,PHL,2023-02-09T08:22:15.262Z,fa96fab5-aa0a-414e-93e2-f6a97bdfa8cb,true,null,false,true,false,수상레저,false,2023-02-09T08:21:23.966Z,R,F,U,1.1.0_20230206
0,63e4ad4b58d294d6dd8baece,old,KAZ,2023-02-09T08:24:22.307Z,5c0fb4e9-0165-467e-b919-17bb7dc51b1d,false,true,null,false,null,독창적 건축양식,false,2023-02-09T08:22:35.735Z,C,H,U,1.1.0_20230206
0,63e4ada258d294d6dd8baed0,null,MDG,2023-02-09T08:25:18.202Z,9ce9401d-1a28-47e2-a31a-8d88c990e26e,false,null,false,false,false,아름다운 자연경관,false,2023-02-09T08:24:02.118Z,R,H,U,1.1.0_20230206
0,63e4adc558d294d6dd8baed5,null,CUB,2023-02-09T08:25:53.579Z,b21f06cc-5582-4338-8fac-dc84754eb54d,true,null,true,false,false,이색문화 탐방,true,2023-02-09T08:24:37.911Z,R,H,U,1.1.0_20230206
0,63e4ae0258d294d6dd8baeda,null,ETH,2023-02-09T08:26:32.057Z,19b6702a-c69b-4f6f-8b17-5177e9e0bc22,false,null,false,false,false,값진 경험과 보람을 안겨줄 도전,false,2023-02-09T08:25:38.459Z,A,H,U,1.1.0_20230206
0,63e4ae0c58d294d6dd8baedd,null,TZA,2023-02-09T08:26:34.456Z,3661f1f2-7549-42ee-bdbc-b18970b6ac2a,false,null,false,false,true,역사문화 탐방,false,2023-02-09T08:25:48.511Z,R,H,U,1.1.0_20230206
0,63e4ae2e58d294d6dd8baee4,null,CYP,2023-02-09T08:27:00.876Z,5bd05a96-95b5-4bb5-96bf-8307309e7886,true,null,false,false,false,역사문화 탐방,false,2023-02-09T08:26:22.203Z,R,H,D,1.1.0_20230206
0,63e4ae3958d294d6dd8baee8,null,CUB,2023-02-09T08:26:48.707Z,97f92a80-ba67-4407-8031-d4b56e2b00bf,true,null,true,false,false,이색문화 탐방,false,2023-02-09T08:26:33.784Z,R,H,U,1.1.0_20230206
0,63e4ae6e58d294d6dd8baef5,null,MDG,2023-02-09T08:27:39.781Z,0cdaea8a-12fb-441b-a820-e314d3dd9613,false,null,false,false,true,아름다운 자연경관,false,2023-02-09T08:27:26.930Z,R,H,U,1.1.0_20230206
0,63e4ae7758d294d6dd8baef7,null,THA,2023-02-09T08:27:59.091Z,02072aee-8fc9-4807-ace8-b4b118af290d,true,null,false,true,true,맛있는 현지 음식,false,2023-02-09T08:27:35.093Z,R,F,U,1.1.0_20230206
0,63e4ae9558d294d6dd8baf00,null,MEX,2023-02-09T08:33:16.669Z,b1af2da7-d88f-4f23-bc8f-1a32589b852e,false,null,false,true,false,올인클루시브 호캉스,false,2023-02-09T08:28:05.532Z,R,F,U,1.1.0_20230206
0,63e4aefd58d294d6dd8baf04,null,TUN,2023-02-09T08:33:07.303Z,f24df00a-260e-48b2-afbb-76520a705c70,false,null,false,false,false,현지인과의 교류,false,2023-02-09T08:29:49.062Z,R,H,U,1.1.0_20230206
0,63e4af2158d294d6dd8baf06,null,FRA,2023-02-09T08:30:59.253Z,b6724e80-69ec-4dd1-bebe-fde148f10582,false,null,false,false,false,쇼핑,false,2023-02-09T08:30:25.077Z,R,F,D,1.1.0_20230206
0,63e4af8158d294d6dd8baf0b,null,GRC,2023-02-09T08:33:05.044Z,ef802793-79e7-409f-9481-633a815929ad,false,null,false,false,false,색다른 건축물,false,2023-02-09T08:32:01.724Z,R,F,D,1.1.0_20230206
0,63e4af8e58d294d6dd8baf0d,new,FRA,2023-02-09T08:32:48.582Z,bce461a0-9ec0-460a-85b2-3b6133f3538a,false,false,null,false,null,분위기 좋은 카페에서의 여유,false,2023-02-09T08:32:14.801Z,C,F,D,1.1.0_20230206
0,63e4afcd58d294d6dd8baf1a,null,CUB,2023-02-09T08:34:15.977Z,07d7c738-7a54-49cd-9b0c-c26d5b74205c,true,null,true,true,true,이색문화 탐방,false,2023-02-09T08:33:17.655Z,R,H,U,1.1.0_20230206
0,63e4b07658d294d6dd8baf21,null,CUB,2023-02-09T08:36:51.154Z,1e873b30-7640-486f-a7f3-a07d6a18689a,false,null,false,true,false,이색문화 탐방,false,2023-02-09T08:36:06.277Z,R,H,U,1.1.0_20230206
0,63e4b07a58d294d6dd8baf23,null,MYS,2023-02-09T08:37:34.061Z,1d2a0279-7c84-4673-a0b7-a223b0e7283e,true,null,false,false,true,수상레저,false,2023-02-09T08:36:10.454Z,R,F,D,1.1.0_20230206
0,63e4b09f58d294d6dd8baf25,null,CRI,2023-02-09T08:37:18.744Z,13d03de8-c43d-452d-ba70-948335748dda,false,null,false,false,false,열대우림,false,2023-02-09T08:36:47.460Z,A,H,U,1.1.0_20230206
0,63e4b0a858d294d6dd8baf2a,null,MMR,2023-02-09T08:37:33.098Z,fece46a8-2014-49f6-8adb-21267d209441,true,null,false,false,true,이색문화 탐방,false,2023-02-09T08:36:56.641Z,A,H,U,1.1.0_20230206
0,63e4b0c158d294d6dd8baf30,old,CHN,2023-02-09T08:38:18.734Z,45106fbd-22ed-40bc-a088-874c778e5538,false,true,null,true,null,역사 탐방,false,2023-02-09T08:37:21.962Z,C,F,U,1.1.0_20230206
0,63e4b0d058d294d6dd8baf36,old,JPN,2023-02-09T08:38:31.909Z,3a075faf-88ef-48b1-94e5-8087e78309df,false,false,null,true,null,맛있는 현지 음식,false,2023-02-09T08:37:36.118Z,C,F,D,1.1.0_20230206
0,63e4b11958d294d6dd8baf40,null,SGP,2023-02-09T08:39:21.214Z,e93432dd-2e21-4434-bf7e-41194e9a1bc8,false,null,false,true,false,다양한 액티비티,false,2023-02-09T08:38:49.979Z,R,F,D,1.1.0_20230206
0,63e4b12f58d294d6dd8baf42,null,null,null,d73a4a9e-5c4f-4ba5-9214-4943c532abdc,null,null,null,null,null,null,false,2023-02-09T08:39:11.388Z,null,null,null,1.1.0_20230206
0,63e4b19758d294d6dd8baf47,null,PER,2023-02-09T08:41:45.185Z,fa518066-7661-48da-bf21-76ba9cbab0fc,true,null,false,false,false,이색문화 탐방,false,2023-02-09T08:40:55.453Z,A,F,U,1.1.0_20230206
0,63e4b1a458d294d6dd8baf49,null,MYS,2023-02-09T08:41:58.479Z,65dfd243-c2e8-46da-9c02-4bdb73c8985b,true,null,true,false,true,수상레저,false,2023-02-09T08:41:08.797Z,R,F,D,1.1.0_20230206
0,63e4b1fa58d294d6dd8baf51,null,MYS,2023-02-09T08:43:08.259Z,91ee49e8-0064-4681-a25b-1f0d267f0e00,true,null,false,false,true,수상레저,false,2023-02-09T08:42:34.545Z,R,F,D,1.1.0_20230206
0,63e4b28458d294d6dd8baf56,old,MEX,2023-02-09T08:45:31.952Z,ab875864-15c9-4b4e-9543-bcfbb4492b8e,true,false,null,false,null,맛있는 현지 음식과 술,true,2023-02-09T08:44:52.348Z,C,F,U,1.1.0_20230206
0,63e4b2c658d294d6dd8baf5c,null,ISL,2023-02-09T08:46:36.916Z,ef1bb8fc-c901-4979-9e3e-e36582542180,false,null,false,false,false,반짝이는 오로라,false,2023-02-09T08:45:58.621Z,A,F,D,1.1.0_20230206
0,63e4b39a58d294d6dd8baf61,old,CHN,2023-02-09T08:50:58.071Z,d8c1336f-481d-4a3d-ad50-180cdee39dfc,false,true,null,false,null,역사 탐방,false,2023-02-09T08:49:30.721Z,C,F,U,1.1.0_20230206
0,63e4b4e258d294d6dd8baf67,null,HRV,2023-02-09T08:56:03.941Z,cf6bd4c1-14d9-4db6-8718-c8c7850f2223,false,null,false,false,true,아름다운 자연경관,false,2023-02-09T08:54:58.758Z,R,F,U,1.1.0_20230206
0,63e4b53158d294d6dd8baf6c,null,TZA,2023-02-09T08:57:37.882Z,11946bc2-eef7-4846-92f3-df00de517cdc,true,null,false,false,true,역사문화 탐방,false,2023-02-09T08:56:17.746Z,R,H,U,1.1.0_20230206
0,63e4b64558d294d6dd8baf71,null,null,null,100f4841-27dc-4bef-9528-f9f087f6c6c1,null,null,null,null,null,null,false,2023-02-09T09:00:53.269Z,null,null,null,1.1.0_20230206
0,63e4b88f58d294d6dd8baf73,null,null,null,da297a13-4cfe-4a65-92b3-e70643149fff,null,null,null,null,null,null,false,2023-02-09T09:10:39.076Z,null,null,null,1.1.0_20230206
